source,target
4302006,4308300
4302006,4309159
4302006,4311254
4302006,4315156
4302006,4320800
4302055,4306957
4302055,4307203
4302055,4308052
4302055,4312708
4302055,4319703
4302105,4305959
4302105,4307906
4302105,4308607
4302105,4312385
4302105,4314548
4302105,4317251
4302105,4322806
4302154,4306429
4302154,4307302
4302154,4310850
4302154,4311429
4302154,4313706
4302154,4319364
4302154,4320206
4302204,4309704
4302204,4313011
4302204,4318499
4302204,4319109
4302204,4320230
4302204,4321808
4302220,4302584
4302220,4306106
4302220,4310207
4302220,4311155
4302220,4314308
4302220,4322202
4302238,4306106
4302238,4308458
4302238,4311205
4302238,4322202
4302253,4304804
4302253,4305934
4302253,4308607
4302253,4310363
4302253,4314753
4302253,4321451
4302253,4323770
4302303,4311122
4302303,4312377
4302303,4318200
4302303,4318622
4302303,4322509
4302352,4308102
4302352,4309555
4302352,4319505
4302352,4319752
4302352,4322251
4302378,4302600
4302378,4304002
4302378,4309704
4302378,4312302
4302378,4320230
4302378,4321907
4302402,4306205
4302402,4307807
4302402,4308078
4302402,4321303
4302402,4322608
4302451,4304614
4302451,4309159
4302451,4315156
4302451,4320453
4302451,4320677
4302451,4322608
4302501,4304655
4302501,4310553
4302501,4317400
4302501,4317707
4302501,4318903
4302501,4319158
4302584,4310207
4302584,4313904
4302584,4314308
4302600,4304002
4302600,4305900
4302600,4312302
4302600,4315404
4302659,4311791
4302659,4312401
4302659,4314159
4302659,4314753
4302659,4316501
4302659,4321451
4302709,4306502
4302709,4308805
4302709,4312252
4302709,4313953
4302709,4315701
4302709,4318408
4302808,4303004
4302808,4311502
4302808,4314506
4302808,4317004
4302808,4319604
4302907,4306379
4302907,4316402
4302907,4318309
4302907,4319406
4302907,4319802
4303004,4304200
4303004,4306908
4303004,4313391
4303004,4314027
4303004,4315503
4303004,4315701
4303004,4317004
4303004,4319604
4303103,4304606
4303103,4307708
4303103,4309209
4303103,4314902
4303103,4320008
4303202,4311700
4303202,4313607
4303202,4316600
4303202,4317954
4303202,4318424
4303202,4318606
4303301,4309506
4303301,4312179
4303301,4315958
4303301,4318903
4303301,4323754
4303400,4308508
4303400,4314498
4303400,4323101
4303400,4323507
4303509,4305173
4303509,4305447
4303509,4306056
4303509,4306502
4303509,4318408
4303509,4318804
4303509,4320354
4303558,4311809
4303558,4312757
4303558,4320800
4303558,4323408
4303608,4311122
4303608,4318200
4303608,4318622
4303673,4305108
4303673,4310439
4303673,4312377
4303673,4312617
4303673,4319000
4303673,4322509
4303707,4304309
4303707,4305207
4303707,4315008
4303707,4316477
4303707,4319307
4303707,4322343
4303806,4306130
4303806,4310900
4303806,4314787
4303806,4316105
4303806,4321857
4303905,4306403
4303905,4313409
4303905,4319901
4304002,4305900
4304002,4309704
4304002,4317806
4304002,4319109
4304002,4320230
4304101,4307500
4304101,4308458
4304101,4310876
4304101,4315354
4304200,4305132
4304200,4311239
4304200,4313391
4304200,4314068
4304200,4315701
4304200,4322533
4304200,4322707
4304309,4315008
4304309,4317202
4304309,4317905
4304309,4322343
4304358,4309654
4304358,4314175
4304358,4314506
4304408,4305108
4304408,4309100
4304408,4318200
4304408,4321709
4304507,4305124
4304507,4306056
4304507,4306908
4304507,4312450
4304507,4314407
4304507,4314605
4304507,4318804
4304606,4307708
4304606,4313375
4304606,4314902
4304614,4308433
4304614,4312054
4304614,4315156
4304614,4320453
4304622,4307401
4304622,4311304
4304622,4312617
4304630,4311775
4304630,4321436
4304630,4323804
4304655,4317400
4304655,4319158
4304655,4322202
4304663,4305124
4304663,4312450
4304663,4314209
4304663,4314407
4304663,4315602
4304671,4305454
4304671,4313508
4304671,4313656
4304671,4317608
4304671,4323002
4304689,4312401
4304689,4313375
4304689,4314035
4304689,4314803
4304689,4319505
4304697,4306809
4304697,4313003
4304697,4321626
4304705,4305306
4304705,4305603
4304705,4305850
4304705,4312658
4304705,4314100
4304705,4314779
4304705,4316436
4304705,4316709
4304705,4317756
4304713,4311775
4304713,4313508
4304713,4315750
4304713,4317608
4304804,4307906
4304804,4308607
4304804,4319752
4304853,4305116
4304853,4312203
4304853,4313607
4304853,4318424
4304853,4322905
4304903,4312351
4304903,4312807
4304903,4314001
4304903,4317558
4304903,4318051
4304903,4320404
4304903,4323408
4304952,4305504
4304952,4309803
4304952,4309902
4304952,4311304
4304952,4312625
4304952,4316733
4305009,4305405
4305009,4305871
4305009,4306932
4305009,4309001
4305009,4310207
4305009,4310405
4305009,4310413
4305009,4317509
4305108,4307906
4305108,4308201
4305108,4309100
4305108,4312377
4305108,4313201
4305108,4318200
4305108,4319000
4305108,4322541
4305116,4308250
4305116,4316600
4305116,4318424
4305116,4322905
4305124,4312450
4305124,4314209
4305124,4314605
4305132,4311239
4305132,4313391
4305132,4314027
4305157,4305801
4305157,4310850
4305157,4311429
4305157,4311601
4305157,4313441
4305157,4316428
4305173,4320354
4305173,4320552
4305207,4309506
4305207,4312179
4305207,4315958
4305207,4316477
4305207,4322343
4305306,4312955
4305306,4313490
4305306,4313706
4305306,4316709
4305355,4306767
4305355,4318408
4305355,4322004
4305371,4308250
4305371,4308904
4305371,4309803
4305371,4316600
4305371,4320503
4305371,4320909
4305405,4310207
4305405,4310413
4305405,4313334
4305405,4317806
4305405,4319737
4305439,4317301
4305447,4306502
4305454,4313508
4305454,4321600
4305504,4306304
4305504,4308854
4305504,4312625
4305504,4316733
4305504,4317558
4305504,4318051
4305504,4322558
4305587,4307807
4305587,4310363
4305587,4315800
4305587,4321451
4305603,4310009
4305603,4311270
4305603,4312658
4305603,4316436
4305603,4320305
4305702,4313334
4305702,4313706
4305702,4313904
4305702,4316709
4305702,4317806
4305801,4306924
4305801,4311601
4305801,4313466
4305801,4316204
4305801,4316428
4305801,4321857
4305835,4313003
4305835,4315131
4305835,4315206
4305835,4315453
4305835,4321626
4305850,4314779
4305850,4320107
4305871,4306932
4305871,4307831
4305871,4310207
4305900,4306429
4305900,4313706
4305900,4315404
4305900,4317806
4305934,4308607
4305934,4310363
4305934,4315800
4305934,4317251
4305959,4306452
4305959,4307864
4305959,4312385
4305959,4317251
4305959,4319711
4305959,4322806
4305975,4312138
4305975,4314100
4305975,4314779
4305975,4320503
4305975,4323358
4306007,4306734
4306007,4309605
4306007,4309704
4306007,4313011
4306007,4321477
4306007,4321907
4306056,4318804
4306072,4308508
4306072,4314456
4306072,4315909
4306072,4320206
4306106,4308458
4306106,4310009
4306106,4314308
4306106,4315354
4306106,4316709
4306106,4322202
4306130,4306957
4306130,4314787
4306130,4319703
4306130,4321857
4306205,4307807
4306205,4311403
4306205,4312153
4306205,4316758
4306205,4322608
4306304,4309902
4306304,4312625
4306304,4318440
4306304,4322558
4306320,4307450
4306320,4321402
4306320,4321907
4306353,4314555
4306353,4316303
4306353,4318903
4306353,4319208
4306379,4316907
4306379,4318309
4306379,4319406
4306403,4310801
4306403,4312476
4306403,4313409
4306403,4319901
4306429,4307302
4306429,4313706
4306429,4315404
4306452,4307864
4306452,4309407
4306452,4319711
4306452,4322855
4306502,4306908
4306502,4313953
4306502,4318408
4306551,4312443
4306551,4321501
4306551,4321667
4306601,4311502
4306601,4316402
4306601,4317103
4306601,4318309
4306700,4308003
4306700,4313102
4306700,4315503
4306700,4318432
4306734,4309605
4306734,4313425
4306734,4322103
4306759,4306809
4306759,4312609
4306759,4315206
4306759,4315453
4306759,4322855
4306767,4309308
4306767,4311981
4306767,4314902
4306767,4322004
4306809,4312609
4306809,4313003
4306809,4315453
4306809,4315800
4306908,4313953
4306908,4314605
4306908,4315701
4306908,4317004
4306924,4316105
4306924,4316204
4306924,4321857
4306932,4307831
4306932,4317509
4306932,4319158
4306932,4323754
4306957,4312708
4306957,4319703
4306957,4321857
4306957,4321956
4306973,4307005
4306973,4307559
4306973,4308904
4306973,4310462
4306973,4315313
4307005,4308706
4307005,4308904
4307005,4314134
4307005,4315313
4307005,4321634
4307054,4311809
4307054,4312674
4307054,4314100
4307054,4317756
4307054,4321469
4307054,4323200
4307104,4311007
4307104,4314175
4307104,4314209
4307104,4314506
4307104,4314605
4307203,4308052
4307203,4310702
4307203,4312708
4307203,4319703
4307302,4313805
4307302,4315404
4307302,4320206
4307302,4321329
4307302,4321402
4307401,4311304
4307401,4312617
4307401,4314464
4307401,4322509
4307450,4321477
4307450,4321907
4307500,4310876
4307500,4312427
4307500,4320305
4307500,4320800
4307500,4321006
4307500,4322152
4307500,4323200
4307559,4308904
4307559,4310462
4307559,4320503
4307609,4310801
4307609,4311627
4307609,4313409
4307609,4314803
4307609,4318705
4307708,4313375
4307708,4320008
4307807,4308078
4307807,4311403
4307807,4321451
4307815,4309753
4307815,4311205
4307815,4314472
4307815,4316451
4307831,4311155
4307831,4319158
4307864,4309407
4307864,4313300
4307864,4322806
4307864,4323309
4307864,4323606
4307906,4308201
4307906,4308607
4307906,4313359
4307906,4314548
4307906,4322541
4308003,4310751
4308003,4313102
4308003,4318432
4308003,4320651
4308052,4312708
4308078,4314159
4308078,4321303
4308078,4321451
4308102,4311643
4308102,4313201
4308102,4318481
4308102,4319505
4308102,4322541
4308201,4313086
4308201,4313359
4308201,4319000
4308250,4308904
4308250,4316600
4308300,4310306
4308300,4315131
4308300,4315156
4308300,4315206
4308300,4318465
4308300,4320800
4308409,4315503
4308409,4316907
4308409,4319604
4308433,4311403
4308433,4312054
4308433,4316758
4308433,4320453
4308458,4310876
4308458,4311205
4308458,4315354
4308458,4316451
4308508,4310504
4308508,4320206
4308508,4321329
4308508,4323101
4308508,4323507
4308607,4317251
4308656,4317707
4308656,4318002
4308656,4319208
4308706,4321634
4308706,4322905
4308805,4312252
4308805,4318408
4308805,4321303
4308805,4322004
4308805,4322525
4308805,4322608
4308854,4311809
4308854,4312138
4308854,4317558
4308904,4320503
4309001,4310405
4309001,4317202
4309001,4317509
4309001,4320321
4309001,4320578
4309001,4321808
4309050,4309209
4309050,4317608
4309050,4321204
4309050,4323002
4309100,4313201
4309100,4316956
4309100,4321709
4309126,4312708
4309126,4321956
4309159,4311254
4309159,4320677
4309209,4313409
4309209,4320008
4309209,4321204
4309209,4323002
4309258,4311304
4309258,4312807
4309258,4313300
4309258,4314001
4309258,4318440
4309308,4311981
4309407,4312906
4309407,4320404
4309407,4322350
4309407,4323606
4309506,4312179
4309506,4317509
4309506,4320321
4309506,4320578
4309506,4322343
4309506,4323754
4309555,4314035
4309555,4318614
4309555,4319505
4309555,4322251
4309571,4314068
4309571,4320677
4309571,4322533
4309605,4313011
4309605,4321808
4309605,4322103
4309704,4313011
4309704,4320230
4309704,4321907
4309753,4311239
4309753,4313102
4309753,4314472
4309753,4320701
4309803,4311304
4309803,4316600
4309803,4316733
4309803,4320909
4309902,4311304
4309902,4312625
4309902,4318440
4309951,4311809
4309951,4312674
4309951,4320800
4309951,4321469
4310009,4315354
4310009,4316436
4310009,4316709
4310009,4320305
4310108,4313060
4310108,4314050
4310108,4316956
4310108,4321204
4310108,4321709
4310207,4313334
4310306,4315206
4310330,4313508
4310330,4321600
4310363,4315800
4310363,4321451
4310363,4323770
4310405,4310413
4310405,4321808
4310413,4319737
4310439,4312617
4310439,4315172
4310462,4315313
4310462,4320503
4310504,4314704
4310504,4323101
4310538,4311205
4310538,4316907
4310538,4319125
4310553,4317400
4310553,4317707
4310553,4318002
4310553,4322376
4310579,4312757
4310579,4320800
4310579,4322350
4310603,4311718
4310603,4311759
4310603,4318002
4310603,4322400
4310652,4311775
4310652,4318200
4310652,4321436
4310652,4321832
4310702,4319703
4310751,4311205
4310751,4313102
4310751,4320651
4310801,4311627
4310801,4312476
4310801,4313409
4310801,4315149
4310850,4311429
4310850,4313441
4310850,4314456
4310850,4320206
4310876,4316451
4310876,4322152
4310900,4314134
4310900,4314787
4310900,4315313
4310900,4316105
4311106,4311130
4311106,4312104
4311106,4313037
4311106,4317400
4311106,4318101
4311106,4319802
4311106,4321493
4311122,4318200
4311122,4318622
4311130,4315321
4311130,4317400
4311130,4321493
4311130,4322202
4311155,4319158
4311155,4322202
4311205,4313102
4311205,4314472
4311205,4315321
4311205,4316451
4311205,4316907
4311205,4319125
4311205,4320651
4311205,4322202
4311239,4314068
4311239,4320701
4311254,4314068
4311254,4320263
4311254,4320677
4311254,4320800
4311254,4322152
4311270,4312658
4311270,4320305
4311270,4321006
4311270,4323200
4311304,4312617
4311304,4314464
4311304,4316600
4311304,4317954
4311304,4318440
4311304,4322186
4311403,4312054
4311403,4316758
4311429,4316428
4311429,4319364
4311502,4316972
4311502,4318309
4311502,4319604
4311502,4323457
4311601,4312708
4311601,4313441
4311601,4315909
4311601,4321857
4311601,4321956
4311627,4314803
4311627,4315149
4311627,4318481
4311643,4313201
4311643,4314423
4311643,4315149
4311643,4318481
4311700,4312203
4311700,4313607
4311700,4318606
4311718,4311759
4311718,4318002
4311718,4318101
4311718,4322376
4311734,4312443
4311734,4321501
4311734,4321832
4311759,4318101
4311775,4313508
4311775,4315750
4311775,4318200
4311775,4321436
4311775,4323804
4311791,4312401
4311791,4316501
4311791,4318614
4311809,4312138
4311809,4312674
4311809,4314100
4311809,4317558
4311809,4320800
4311809,4323408
4311908,4312203
4311908,4320602
4311908,4322905
4311981,4320552
4312005,4320602
4312005,4321634
4312054,4315131
4312054,4315156
4312054,4321626
4312104,4319406
4312104,4319802
4312104,4321493
4312138,4314100
4312138,4323358
4312153,4316758
4312153,4322608
4312179,4315958
4312203,4313607
4312203,4322905
4312252,4315701
4312252,4322525
4312302,4315404
4312302,4321402
4312302,4321907
4312351,4312757
4312351,4320404
4312351,4322350
4312351,4323408
4312377,4318200
4312377,4322509
4312385,4317251
4312401,4313375
4312401,4314035
4312401,4314159
4312401,4318614
4312401,4322004
4312427,4320800
4312427,4321469
4312427,4323200
4312443,4321501
4312443,4321667
4312443,4321832
4312450,4314407
4312476,4313060
4312476,4314423
4312476,4315149
4312476,4316956
4312476,4319901
4312500,4313656
4312500,4321352
4312609,4315800
4312609,4317251
4312609,4319711
4312609,4322855
4312617,4322509
4312658,4317756
4312658,4323200
4312674,4321469
4312708,4314704
4312708,4315552
4312708,4315909
4312708,4321956
4312757,4320800
4312757,4322350
4312757,4323408
4312807,4312906
4312807,4313300
4312807,4314001
4312807,4320404
4312906,4313300
4312906,4320404
4312906,4323606
4312955,4320107
4313003,4315453
4313003,4321626
4313011,4321808
4313037,4317400
4313037,4318101
4313060,4314050
4313060,4316956
4313060,4319901
4313086,4313359
4313102,4314472
4313201,4314423
4313201,4316956
4313201,4322541
4313300,4315172
4313300,4323309
4313300,4323606
4313334,4313706
4313334,4317806
4313359,4314548
4313359,4322806
4313375,4314803
4313375,4314902
4313375,4320008
4313375,4322004
4313391,4314027
4313409,4318705
4313409,4319901
4313409,4320008
4313409,4321204
4313425,4315057
4313425,4322103
4313425,4322301
4313441,4314456
4313441,4315909
4313466,4316204
4313466,4316428
4313466,4318457
4313466,4320107
4313490,4313706
4313490,4318457
4313490,4320107
4313508,4317608
4313508,4321600
4313508,4323804
4313607,4318424
4313706,4316709
4313706,4317806
4313706,4318457
4313706,4319364
4313805,4314498
4313805,4321329
4313805,4321402
4313805,4323507
4313805,4323705
4313904,4314308
4313904,4316709
4313953,4315701
4313953,4318408
4314001,4318051
4314001,4318440
4314001,4322558
4314027,4315503
4314035,4318614
4314035,4319505
4314050,4321204
4314068,4320263
4314068,4320677
4314068,4320701
4314068,4322533
4314076,4315701
4314076,4316808
4314076,4322525
4314076,4322608
4314100,4314779
4314100,4317756
4314134,4314787
4314134,4315313
4314159,4320859
4314159,4321303
4314159,4321451
4314159,4322004
4314175,4314506
4314209,4314605
4314308,4316709
4314407,4315602
4314407,4318804
4314407,4322327
4314423,4315149
4314423,4316956
4314423,4318481
4314456,4315909
4314456,4320206
4314498,4323507
4314498,4323705
4314506,4314605
4314506,4317004
4314548,4322806
4314555,4316303
4314555,4319208
4314605,4317004
4314704,4315909
4314753,4316501
4314753,4321451
4314779,4315313
4314779,4316105
4314779,4320107
4314779,4320503
4314787,4319703
4314803,4318481
4314803,4318705
4314803,4319505
4314803,4320008
4314902,4322004
4314902,4323002
4315008,4315073
4315008,4315107
4315008,4317905
4315008,4319307
4315057,4322301
4315073,4317905
4315107,4316303
4315107,4319307
4315131,4315156
4315131,4315206
4315131,4318465
4315131,4321626
4315149,4318481
4315172,4323309
4315206,4315453
4315206,4318465
4315305,4316402
4315305,4317103
4315305,4322400
4315313,4316105
4315313,4320503
4315321,4319125
4315321,4319406
4315321,4321493
4315321,4322202
4315354,4320305
4315404,4321402
4315503,4316907
4315503,4318432
4315503,4319604
4315503,4320651
4315602,4317301
4315701,4316808
4315701,4322525
4315701,4322707
4315750,4316006
4315750,4317608
4315750,4318200
4315800,4317251
4315958,4316303
4315958,4316477
4315958,4318903
4315958,4319372
4316006,4317608
4316006,4318200
4316006,4321204
4316105,4316204
4316105,4320107
4316105,4321857
4316204,4320107
4316303,4318903
4316303,4319307
